% Model:              Simulação_oficial_V1.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2025, 20:22
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
75                                                405                                               2.040554891833788E-14
75                                                410                                               2.0452546975826824E-14
75                                                415                                               2.050427665806296E-14
75                                                420                                               2.0565805921435016E-14
75                                                425                                               2.062656686110484E-14
75                                                430                                               2.0686626012600223E-14
75                                                435                                               2.0862952841777074E-14
75                                                440                                               2.1055432574347704E-14
75                                                445                                               2.1251397157124657E-14
75                                                450                                               2.145097320218543E-14
75                                                455                                               2.167615718993575E-14
75                                                460                                               2.1909868925132695E-14
75                                                465                                               2.2147402397068722E-14
75                                                470                                               2.2388861785437883E-14
75                                                475                                               2.2873628345110413E-14
75                                                480                                               2.349031673929537E-14
75                                                485                                               2.4156172265528854E-14
75                                                490                                               2.487717303048087E-14
75                                                495                                               2.566044344766066E-14
75                                                500                                               2.6698386998252376E-14
75                                                505                                               2.7921967932209085E-14
75                                                510                                               2.9322709399322804E-14
75                                                515                                               3.0930116585609585E-14
75                                                520                                               3.277574661185552E-14
75                                                525                                               3.342747494029412E-14
75                                                530                                               3.3723421794656436E-14
75                                                535                                               3.3966212889359304E-14
75                                                540                                               3.418165008427548E-14
75                                                545                                               3.4410314819606016E-14
75                                                550                                               3.4609003546003765E-14
75                                                555                                               3.4655242596657747E-14
75                                                560                                               3.485649402187085E-14
75                                                565                                               3.5287198683378136E-14
75                                                570                                               3.602357522804286E-14
75                                                575                                               3.7131793519407585E-14
75                                                580                                               3.867787107519442E-14
75                                                585                                               4.0304299216466637E-14
75                                                590                                               4.1900372548931025E-14
75                                                595                                               4.3597589366341524E-14
75                                                600                                               4.536374185264508E-14
75                                                605                                               4.717838893568535E-14
75                                                610                                               4.8639171328945063E-14
75                                                615                                               4.896222564491506E-14
75                                                620                                               4.793256904485745E-14
75                                                625                                               4.641152447073389E-14
75                                                630                                               4.4921068833556675E-14
75                                                635                                               4.342983535731487E-14
75                                                640                                               4.177908961770616E-14
75                                                645                                               3.988709360042618E-14
75                                                650                                               3.744144564703595E-14
75                                                655                                               3.4403352026321E-14
75                                                660                                               3.1288105564393474E-14
75                                                665                                               2.855149249369643E-14
75                                                670                                               2.6301674994268765E-14
75                                                675                                               2.445456689352605E-14
75                                                680                                               2.2933564158627128E-14
75                                                685                                               2.1685464171824283E-14
75                                                690                                               2.0680511664859165E-14
75                                                695                                               1.991614515503981E-14
75                                                700                                               1.9422440698256753E-14
75                                                705                                               1.922639919816588E-14
75                                                710                                               1.9102192237026608E-14
75                                                715                                               1.857212985516693E-14
75                                                720                                               1.7571559874961966E-14
75                                                725                                               1.6580857702542853E-14
75                                                730                                               1.5816463637629203E-14
75                                                735                                               1.5240299526823773E-14
75                                                740                                               1.478910943637893E-14
75                                                745                                               1.4422796928598626E-14
75                                                750                                               1.4118012424393116E-14
75                                                755                                               1.386042903102794E-14
75                                                760                                               1.3644403197446367E-14
75                                                765                                               1.3459496145034434E-14
75                                                770                                               1.3300124868980786E-14
75                                                775                                               1.3162849666890475E-14
75                                                780                                               1.3044972544506182E-14
75                                                785                                               1.2944343497584314E-14
75                                                790                                               1.2859241289373465E-14
75                                                795                                               1.2788280669179883E-14
75                                                800                                               1.2730321096887529E-14
