% Model:              Simulação_oficial_V2.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 17 2025, 13:26
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
75                                                520                                               1.150020216520672E-14
75                                                525                                               1.1745130384611503E-14
75                                                530                                               1.1925041469030472E-14
75                                                535                                               1.2126358533066804E-14
75                                                540                                               1.235660792936395E-14
75                                                545                                               1.2625618039445081E-14
75                                                550                                               1.2906372978070426E-14
75                                                555                                               1.3133354606280715E-14
75                                                560                                               1.341115175359164E-14
75                                                565                                               1.3748125257618001E-14
75                                                570                                               1.4151823282435428E-14
75                                                575                                               1.4633840590515288E-14
75                                                580                                               1.522105842210079E-14
75                                                585                                               1.585377990856038E-14
75                                                590                                               1.658569439750828E-14
75                                                595                                               1.7500335787467093E-14
75                                                600                                               1.8502222721519476E-14
75                                                605                                               1.9413824974327003E-14
75                                                610                                               2.0150505930814915E-14
75                                                615                                               2.0750747717706965E-14
75                                                620                                               2.096938508473629E-14
75                                                625                                               2.0618425462177983E-14
75                                                630                                               1.9686349804921593E-14
75                                                635                                               1.8372792070737906E-14
75                                                640                                               1.7037721384831356E-14
75                                                645                                               1.612777016981841E-14
75                                                650                                               1.604804027760965E-14
75                                                655                                               1.7059146724067942E-14
75                                                660                                               1.8810781913279368E-14
75                                                665                                               1.9428155876161825E-14
75                                                670                                               1.9080445430498108E-14
75                                                675                                               1.852138876586341E-14
75                                                680                                               1.8232448697438773E-14
75                                                685                                               1.8294754743347717E-14
75                                                690                                               1.8569932327932097E-14
75                                                695                                               1.840096576213466E-14
75                                                700                                               1.704067965999597E-14
75                                                705                                               1.483650100520169E-14
75                                                710                                               1.2797399367474083E-14
75                                                715                                               1.1275598161745857E-14
75                                                720                                               1.0218704695519039E-14
75                                                725                                               9.49672395754554E-15
75                                                730                                               8.995545755399832E-15
75                                                735                                               8.634344171392045E-15
75                                                740                                               8.362468394397504E-15
75                                                745                                               8.150521349370137E-15
75                                                750                                               7.981638790123436E-15
75                                                755                                               7.84570338619643E-15
75                                                760                                               7.738205119277561E-15
75                                                765                                               7.652452384034698E-15
75                                                770                                               7.58489126657284E-15
75                                                775                                               7.533263188238327E-15
75                                                780                                               7.495796882039288E-15
75                                                785                                               7.47108193000524E-15
75                                                790                                               7.457972910029818E-15
75                                                795                                               7.455552369176184E-15
75                                                800                                               7.463102923980132E-15
